athlete_id,exercise,date,weight_kg,sets,reps,rpe
ATH026,Log Press,2025-10-01,82.0,3,8,6.7
ATH026,Romanian Deadlift,2025-10-01,132.0,4,6,7.6
ATH026,Bench Press,2025-10-03,81.3,3,8,6.4
ATH026,Incline Bench Press,2025-10-03,62.7,4,10,6.1
ATH026,Yoke Walk,2025-10-03,272.8,4,20,9.1
ATH026,Barbell Row,2025-10-05,95.8,3,6,6.4
ATH026,Deadlift,2025-10-05,154.6,3,6,6.9
ATH026,Farmer's Walk,2025-10-05,136.6,4,18,8.2
ATH026,Deadlift,2025-10-08,137.3,3,4,7.7
ATH026,Farmer's Walk,2025-10-08,129.8,4,18,7.2
ATH026,Romanian Deadlift,2025-10-08,135.4,4,12,6.9
ATH026,Deadlift,2025-10-10,161.5,4,6,8.5
ATH026,Farmer's Walk,2025-10-10,129.5,3,26,7.1
ATH026,Incline Bench Press,2025-10-10,62.5,3,6,7.0
ATH026,Bench Press,2025-10-12,75.6,5,5,8.2
ATH026,Incline Bench Press,2025-10-12,62.0,4,10,8.2
ATH026,Yoke Walk,2025-10-12,289.3,4,12,8.9
ATH026,Barbell Row,2025-10-15,116.6,3,10,8.3
ATH026,Sandbag Carry,2025-10-15,113.6,3,10,6.7
ATH026,Squat,2025-10-15,106.7,5,3,9.1
ATH026,Barbell Row,2025-10-17,76.6,4,12,8.0
ATH026,Overhead Press,2025-10-17,66.7,5,10,6.4
ATH026,Sandbag Carry,2025-10-17,120.9,4,30,7.6
ATH026,Pull-ups,2025-10-19,18.3,4,6,7.4
ATH026,Squat,2025-10-19,103.4,4,6,7.4
ATH026,Yoke Walk,2025-10-19,350.0,3,25,7.5
ATH026,Barbell Row,2025-10-22,102.9,3,8,8.2
ATH026,Deadlift,2025-10-22,171.4,5,5,8.2
ATH026,Yoke Walk,2025-10-22,308.5,3,30,8.6
ATH026,Front Squat,2025-10-24,92.0,4,6,7.2
ATH026,Overhead Press,2025-10-24,69.4,3,6,7.0
ATH026,Sandbag Carry,2025-10-24,104.4,4,10,7.3
ATH026,Deadlift,2025-10-26,182.1,3,4,8.2
ATH026,Incline Bench Press,2025-10-26,91.4,3,6,6.2
ATH026,Sandbag Carry,2025-10-26,135.0,4,30,9.2
ATH026,Overhead Press,2025-10-29,78.2,4,10,6.9
ATH026,Pull-ups,2025-10-29,20.4,4,12,8.1
ATH026,Yoke Walk,2025-10-29,318.9,3,12,7.2
ATH026,Barbell Row,2025-10-31,112.0,3,6,6.6
ATH026,Sandbag Carry,2025-10-31,109.2,4,20,7.2
ATH026,Squat,2025-10-31,140.5,4,3,6.9
ATH026,Log Press,2025-11-02,105.8,4,6,7.4
ATH026,Pull-ups,2025-11-02,14.8,3,12,6.3
ATH026,Squat,2025-11-02,152.2,4,6,7.0
ATH026,Farmer's Walk,2025-11-05,114.0,3,26,7.0
ATH026,Overhead Press,2025-11-05,72.2,4,10,7.9
ATH026,Romanian Deadlift,2025-11-05,120.4,3,12,6.6
ATH026,Log Press,2025-11-07,90.6,4,5,7.1
ATH026,Pull-ups,2025-11-07,6.7,4,10,7.0
ATH026,Squat,2025-11-07,107.3,3,4,7.4
ATH026,Pull-ups,2025-11-09,4.1,3,12,6.8
ATH026,Squat,2025-11-09,109.8,3,3,7.4
ATH026,Yoke Walk,2025-11-09,237.6,3,18,7.8
ATH026,Farmer's Walk,2025-11-12,114.8,3,22,7.3
ATH026,Incline Bench Press,2025-11-12,72.5,3,6,5.5
ATH026,Overhead Press,2025-11-12,78.4,3,8,6.3
ATH026,Bench Press,2025-11-14,98.7,3,10,5.9
ATH026,Pull-ups,2025-11-14,9.9,3,12,6.5
ATH026,Sandbag Carry,2025-11-14,136.3,4,10,6.7
ATH026,Barbell Row,2025-11-16,104.4,4,12,6.5
ATH026,Deadlift,2025-11-16,163.7,5,3,6.5
ATH026,Yoke Walk,2025-11-16,285.7,4,25,7.7
ATH026,Bench Press,2025-11-19,116.6,4,6,8.6
ATH026,Log Press,2025-11-19,92.4,4,3,7.6
ATH026,Romanian Deadlift,2025-11-19,134.2,4,6,7.2
ATH026,Atlas Stone Load,2025-11-21,122.5,4,5,7.0
ATH026,Barbell Row,2025-11-21,99.3,4,10,7.0
ATH026,Overhead Press,2025-11-21,68.4,4,10,7.2
ATH026,Barbell Row,2025-11-23,113.3,3,10,7.2
ATH026,Bench Press,2025-11-23,82.3,4,8,7.7
ATH026,Sandbag Carry,2025-11-23,133.5,3,25,7.0
ATH026,Deadlift,2025-11-26,171.2,3,5,6.8
ATH026,Log Press,2025-11-26,95.5,3,3,8.0
ATH026,Romanian Deadlift,2025-11-26,127.1,4,8,6.1
ATH026,Bench Press,2025-11-28,85.6,5,8,8.5
ATH026,Romanian Deadlift,2025-11-28,130.1,3,12,8.5
ATH026,Sandbag Carry,2025-11-28,121.4,3,18,6.5
ATH026,Barbell Row,2025-11-30,101.0,3,12,7.0
ATH026,Overhead Press,2025-11-30,73.4,3,10,8.5
ATH026,Sandbag Carry,2025-11-30,141.5,4,26,6.8
ATH026,Atlas Stone Load,2025-12-03,117.0,4,2,8.1
ATH026,Barbell Row,2025-12-03,94.3,4,8,6.8
ATH026,Bench Press,2025-12-03,84.4,5,5,8.6
ATH026,Incline Bench Press,2025-12-05,93.1,3,8,6.4
ATH026,Log Press,2025-12-05,103.9,3,8,7.0
ATH026,Squat,2025-12-05,107.3,4,6,6.9
ATH026,Deadlift,2025-12-07,178.8,3,6,7.4
ATH026,Incline Bench Press,2025-12-07,81.9,3,8,7.0
ATH026,Yoke Walk,2025-12-07,309.9,4,22,8.9
ATH026,Atlas Stone Load,2025-12-10,105.0,4,3,8.1
ATH026,Deadlift,2025-12-10,161.1,4,3,8.5
ATH026,Incline Bench Press,2025-12-10,76.9,3,12,7.6
ATH026,Deadlift,2025-12-12,139.5,5,4,8.3
ATH026,Farmer's Walk,2025-12-12,162.4,4,18,7.7
ATH026,Incline Bench Press,2025-12-12,80.8,3,6,8.8
ATH026,Atlas Stone Load,2025-12-14,124.2,3,4,8.7
ATH026,Bench Press,2025-12-14,89.1,5,5,7.2
ATH026,Incline Bench Press,2025-12-14,83.6,4,8,8.4
ATH026,Deadlift,2025-12-17,181.5,5,6,7.4
ATH026,Incline Bench Press,2025-12-17,86.9,3,6,8.2
ATH026,Sandbag Carry,2025-12-17,154.8,4,30,8.8
ATH026,Incline Bench Press,2025-12-19,94.5,3,8,6.6
ATH026,Overhead Press,2025-12-19,72.9,4,10,7.2
ATH026,Yoke Walk,2025-12-19,283.1,3,30,8.7
ATH026,Incline Bench Press,2025-12-21,100.0,4,12,6.7
ATH026,Sandbag Carry,2025-12-21,120.5,4,15,9.1
ATH026,Squat,2025-12-21,123.0,3,4,6.6
ATH027,Romanian Deadlift,2025-10-01,113.0,4,10,7.9
ATH027,Squat,2025-10-01,113.4,5,4,7.2
ATH027,Yoke Walk,2025-10-01,310.0,4,30,8.2
ATH027,Incline Bench Press,2025-10-03,66.3,4,12,6.8
ATH027,Squat,2025-10-03,129.3,4,5,9.1
ATH027,Yoke Walk,2025-10-03,231.8,4,18,8.0
ATH027,Deadlift,2025-10-05,164.8,3,5,8.5
ATH027,Incline Bench Press,2025-10-05,62.2,3,8,7.9
ATH027,Yoke Walk,2025-10-05,286.6,3,26,8.8
ATH027,Barbell Row,2025-10-08,106.4,4,8,8.8
ATH027,Deadlift,2025-10-08,176.1,4,5,8.5
ATH027,Log Press,2025-10-08,69.6,3,5,8.9
ATH027,Overhead Press,2025-10-10,56.0,3,5,7.6
ATH027,Pull-ups,2025-10-10,4.7,4,6,6.4
ATH027,Yoke Walk,2025-10-10,247.9,4,15,9.1
ATH027,Deadlift,2025-10-12,164.1,4,5,8.4
ATH027,Romanian Deadlift,2025-10-12,119.4,4,6,7.3
ATH027,Yoke Walk,2025-10-12,254.8,4,22,6.8
ATH027,Deadlift,2025-10-15,143.6,4,4,8.4
ATH027,Romanian Deadlift,2025-10-15,110.7,3,6,7.4
ATH027,Yoke Walk,2025-10-15,319.0,3,20,7.5
ATH027,Deadlift,2025-10-17,130.3,3,6,7.9
ATH027,Log Press,2025-10-17,66.8,3,8,9.3
ATH027,Romanian Deadlift,2025-10-17,145.0,4,8,8.8
ATH027,Barbell Row,2025-10-19,97.9,4,12,6.1
ATH027,Bench Press,2025-10-19,85.4,4,6,6.7
ATH027,Farmer's Walk,2025-10-19,102.0,4,18,8.2
ATH027,Deadlift,2025-10-22,147.8,3,3,8.9
ATH027,Incline Bench Press,2025-10-22,74.3,4,6,8.4
ATH027,Sandbag Carry,2025-10-22,127.9,3,30,8.6
ATH027,Barbell Row,2025-10-24,109.5,4,12,7.0
ATH027,Deadlift,2025-10-24,176.6,3,3,8.2
ATH027,Farmer's Walk,2025-10-24,104.3,4,15,6.6
ATH027,Atlas Stone Load,2025-10-26,113.8,4,3,8.4
ATH027,Front Squat,2025-10-26,113.8,4,6,7.7
ATH027,Overhead Press,2025-10-26,69.2,5,8,8.6
ATH027,Atlas Stone Load,2025-10-29,101.0,4,4,8.4
ATH027,Overhead Press,2025-10-29,65.1,3,10,6.8
ATH027,Romanian Deadlift,2025-10-29,130.5,4,6,7.4
ATH027,Barbell Row,2025-10-31,105.8,3,12,6.2
ATH027,Log Press,2025-10-31,98.4,4,8,7.4
ATH027,Overhead Press,2025-10-31,60.1,5,8,7.0
ATH027,Pull-ups,2025-11-02,4.7,3,10,8.2
ATH027,Sandbag Carry,2025-11-02,143.9,3,30,8.6
ATH027,Squat,2025-11-02,140.5,3,5,8.0
ATH027,Bench Press,2025-11-05,89.1,3,10,7.0
ATH027,Front Squat,2025-11-05,77.8,3,6,8.1
ATH027,Sandbag Carry,2025-11-05,144.7,3,22,9.1
ATH027,Deadlift,2025-11-07,158.3,5,4,8.6
ATH027,Log Press,2025-11-07,101.1,4,5,6.5
ATH027,Romanian Deadlift,2025-11-07,111.5,4,6,8.2
ATH027,Deadlift,2025-11-09,155.0,3,5,7.1
ATH027,Pull-ups,2025-11-09,1.9,4,10,7.0
ATH027,Yoke Walk,2025-11-09,298.6,4,22,6.5
ATH027,Bench Press,2025-11-12,80.0,5,10,5.5
ATH027,Pull-ups,2025-11-12,11.9,4,12,6.4
ATH027,Sandbag Carry,2025-11-12,90.4,4,30,7.5
ATH027,Incline Bench Press,2025-11-14,72.1,4,6,6.1
ATH027,Squat,2025-11-14,128.7,4,3,7.5
ATH027,Yoke Walk,2025-11-14,270.6,4,30,5.8
ATH027,Atlas Stone Load,2025-11-16,117.9,3,3,8.0
ATH027,Deadlift,2025-11-16,120.4,3,5,6.4
ATH027,Romanian Deadlift,2025-11-16,111.2,3,6,6.0
ATH027,Deadlift,2025-11-19,199.0,4,6,8.0
ATH027,Log Press,2025-11-19,78.2,4,6,7.6
ATH027,Pull-ups,2025-11-19,21.2,3,8,6.7
ATH027,Deadlift,2025-11-21,172.0,5,3,8.7
ATH027,Log Press,2025-11-21,89.9,4,8,7.5
ATH027,Romanian Deadlift,2025-11-21,140.8,3,6,7.7
ATH027,Atlas Stone Load,2025-11-23,108.1,4,2,7.9
ATH027,Front Squat,2025-11-23,78.9,3,8,7.7
ATH027,Overhead Press,2025-11-23,76.1,4,5,6.5
ATH027,Farmer's Walk,2025-11-26,89.8,4,22,6.8
ATH027,Incline Bench Press,2025-11-26,63.6,3,8,7.1
ATH027,Overhead Press,2025-11-26,58.8,3,8,6.9
ATH027,Atlas Stone Load,2025-11-28,141.4,4,2,9.3
ATH027,Incline Bench Press,2025-11-28,89.8,3,10,6.4
ATH027,Squat,2025-11-28,98.4,5,5,9.1
ATH027,Atlas Stone Load,2025-11-30,117.6,3,4,7.1
ATH027,Incline Bench Press,2025-11-30,81.0,4,8,6.8
ATH027,Overhead Press,2025-11-30,49.3,5,6,8.8
ATH027,Atlas Stone Load,2025-12-03,101.8,3,3,7.3
ATH027,Deadlift,2025-12-03,133.0,4,4,7.4
ATH027,Romanian Deadlift,2025-12-03,152.2,3,10,7.2
ATH027,Bench Press,2025-12-05,113.5,5,10,8.2
ATH027,Romanian Deadlift,2025-12-05,123.7,4,8,7.8
ATH027,Yoke Walk,2025-12-05,222.5,3,30,8.1
ATH027,Incline Bench Press,2025-12-07,65.4,3,10,8.6
ATH027,Overhead Press,2025-12-07,74.0,5,8,6.6
ATH027,Yoke Walk,2025-12-07,258.8,4,18,8.4
ATH027,Deadlift,2025-12-10,174.7,3,6,6.6
ATH027,Front Squat,2025-12-10,109.3,4,10,7.0
ATH027,Sandbag Carry,2025-12-10,106.8,3,26,8.4
ATH027,Bench Press,2025-12-12,110.6,4,5,8.4
ATH027,Romanian Deadlift,2025-12-12,115.0,4,10,8.1
ATH027,Yoke Walk,2025-12-12,255.6,4,22,8.3
ATH027,Bench Press,2025-12-14,76.2,3,10,8.0
ATH027,Front Squat,2025-12-14,90.3,4,8,8.6
ATH027,Yoke Walk,2025-12-14,261.2,3,22,8.8
ATH027,Atlas Stone Load,2025-12-17,111.6,4,4,8.8
ATH027,Overhead Press,2025-12-17,71.6,4,10,8.0
ATH027,Pull-ups,2025-12-17,10.5,4,6,7.7
ATH027,Front Squat,2025-12-19,119.2,3,6,7.3
ATH027,Overhead Press,2025-12-19,66.7,3,10,6.8
ATH027,Sandbag Carry,2025-12-19,144.0,4,26,8.6
ATH027,Atlas Stone Load,2025-12-21,98.4,3,4,7.8
ATH027,Deadlift,2025-12-21,190.1,4,6,9.1
ATH027,Pull-ups,2025-12-21,17.5,4,10,7.4
ATH028,Atlas Stone Load,2025-10-01,145.0,4,5,7.2
ATH028,Deadlift,2025-10-01,162.0,4,3,9.0
ATH028,Pull-ups,2025-10-01,16.2,3,10,8.4
ATH028,Farmer's Walk,2025-10-03,123.2,4,18,6.9
ATH028,Incline Bench Press,2025-10-03,70.5,4,8,6.1
ATH028,Overhead Press,2025-10-03,48.7,5,8,6.1
ATH028,Barbell Row,2025-10-05,79.8,4,6,7.9
ATH028,Bench Press,2025-10-05,104.7,4,8,9.0
ATH028,Farmer's Walk,2025-10-05,143.5,4,20,7.1
ATH028,Farmer's Walk,2025-10-08,127.1,3,20,8.5
ATH028,Pull-ups,2025-10-08,7.1,4,8,7.9
ATH028,Squat,2025-10-08,97.2,3,3,8.3
ATH028,Barbell Row,2025-10-10,99.5,3,6,6.4
ATH028,Squat,2025-10-10,146.6,4,3,9.0
ATH028,Yoke Walk,2025-10-10,282.6,4,30,8.8
ATH028,Barbell Row,2025-10-12,112.8,3,10,8.1
ATH028,Bench Press,2025-10-12,108.2,3,10,8.7
ATH028,Farmer's Walk,2025-10-12,105.5,4,18,6.6
ATH028,Atlas Stone Load,2025-10-15,125.9,4,5,7.5
ATH028,Barbell Row,2025-10-15,115.2,3,6,8.1
ATH028,Deadlift,2025-10-15,167.9,5,5,6.9
ATH028,Deadlift,2025-10-17,140.5,5,6,8.7
ATH028,Incline Bench Press,2025-10-17,69.1,4,10,7.6
ATH028,Log Press,2025-10-17,91.5,4,5,6.9
ATH028,Incline Bench Press,2025-10-19,75.8,4,10,7.2
ATH028,Log Press,2025-10-19,101.8,3,3,7.2
ATH028,Squat,2025-10-19,129.7,3,4,8.9
ATH028,Atlas Stone Load,2025-10-22,120.2,4,3,8.2
ATH028,Deadlift,2025-10-22,161.9,4,4,8.6
ATH028,Front Squat,2025-10-22,116.3,4,8,6.2
ATH028,Bench Press,2025-10-24,79.6,3,10,8.2
ATH028,Incline Bench Press,2025-10-24,88.2,4,10,8.2
ATH028,Yoke Walk,2025-10-24,340.5,4,26,8.6
ATH028,Bench Press,2025-10-26,106.2,4,10,6.3
ATH028,Pull-ups,2025-10-26,5.8,4,12,7.8
ATH028,Sandbag Carry,2025-10-26,122.4,4,25,8.3
ATH028,Bench Press,2025-10-29,90.4,3,8,6.1
ATH028,Front Squat,2025-10-29,90.0,3,8,7.9
ATH028,Log Press,2025-10-29,73.0,4,6,8.0
ATH028,Atlas Stone Load,2025-10-31,106.3,3,2,8.9
ATH028,Incline Bench Press,2025-10-31,65.4,3,10,7.7
ATH028,Squat,2025-10-31,142.1,5,3,7.4
ATH028,Barbell Row,2025-11-02,108.1,4,12,7.0
ATH028,Overhead Press,2025-11-02,58.5,3,10,8.0
ATH028,Sandbag Carry,2025-11-02,140.2,4,20,8.7
ATH028,Overhead Press,2025-11-05,77.4,4,6,8.9
ATH028,Romanian Deadlift,2025-11-05,155.5,3,8,7.0
ATH028,Yoke Walk,2025-11-05,280.9,3,22,7.6
ATH028,Barbell Row,2025-11-07,82.3,4,12,7.4
ATH028,Overhead Press,2025-11-07,57.2,4,5,6.7
ATH028,Sandbag Carry,2025-11-07,137.9,3,10,8.7
ATH028,Deadlift,2025-11-09,191.8,3,6,7.2
ATH028,Incline Bench Press,2025-11-09,78.4,4,10,7.7
ATH028,Log Press,2025-11-09,85.2,4,3,7.9
ATH028,Deadlift,2025-11-12,168.8,5,3,7.4
ATH028,Front Squat,2025-11-12,79.9,4,10,6.4
ATH028,Log Press,2025-11-12,55.9,4,6,5.5
ATH028,Atlas Stone Load,2025-11-14,95.8,4,4,8.2
ATH028,Deadlift,2025-11-14,117.3,3,5,6.4
ATH028,Romanian Deadlift,2025-11-14,109.1,3,6,7.6
ATH028,Deadlift,2025-11-16,142.1,4,6,6.6
ATH028,Front Squat,2025-11-16,107.0,3,6,7.1
ATH028,Yoke Walk,2025-11-16,304.3,4,20,7.7
ATH028,Bench Press,2025-11-19,108.2,4,10,7.2
ATH028,Pull-ups,2025-11-19,3.7,4,10,6.1
ATH028,Yoke Walk,2025-11-19,299.7,3,22,7.0
ATH028,Barbell Row,2025-11-21,113.3,3,12,6.8
ATH028,Overhead Press,2025-11-21,70.9,4,10,6.4
ATH028,Sandbag Carry,2025-11-21,114.4,4,25,7.1
ATH028,Atlas Stone Load,2025-11-23,153.4,4,5,8.0
ATH028,Barbell Row,2025-11-23,98.4,4,8,6.0
ATH028,Deadlift,2025-11-23,150.5,3,4,6.9
ATH028,Romanian Deadlift,2025-11-26,116.3,3,8,6.2
ATH028,Squat,2025-11-26,134.2,5,5,6.8
ATH028,Yoke Walk,2025-11-26,336.8,4,25,9.2
ATH028,Deadlift,2025-11-28,159.5,4,3,8.8
ATH028,Front Squat,2025-11-28,85.2,3,6,6.3
ATH028,Yoke Walk,2025-11-28,240.5,3,30,8.2
ATH028,Bench Press,2025-11-30,84.8,3,5,7.9
ATH028,Romanian Deadlift,2025-11-30,107.8,3,6,7.1
ATH028,Yoke Walk,2025-11-30,332.0,4,22,8.6
ATH028,Deadlift,2025-12-03,174.4,3,3,6.8
ATH028,Pull-ups,2025-12-03,10.8,4,12,7.1
ATH028,Yoke Walk,2025-12-03,260.9,3,18,8.9
ATH028,Bench Press,2025-12-05,83.6,4,10,8.3
ATH028,Log Press,2025-12-05,81.1,3,8,8.9
ATH028,Pull-ups,2025-12-05,9.4,3,6,7.6
ATH028,Deadlift,2025-12-07,160.3,3,6,8.4
ATH028,Farmer's Walk,2025-12-07,142.8,3,10,6.9
ATH028,Pull-ups,2025-12-07,5.8,4,10,6.9
ATH028,Farmer's Walk,2025-12-10,118.2,4,26,8.5
ATH028,Overhead Press,2025-12-10,73.0,5,6,8.2
ATH028,Pull-ups,2025-12-10,21.1,4,10,8.4
ATH028,Incline Bench Press,2025-12-12,87.2,3,10,8.6
ATH028,Squat,2025-12-12,126.8,5,5,8.9
ATH028,Yoke Walk,2025-12-12,278.5,4,10,9.0
ATH028,Farmer's Walk,2025-12-14,95.6,4,12,7.8
ATH028,Pull-ups,2025-12-14,20.6,3,12,6.8
ATH028,Squat,2025-12-14,143.0,3,5,8.6
ATH028,Incline Bench Press,2025-12-17,92.7,4,6,6.9
ATH028,Log Press,2025-12-17,82.5,3,5,7.5
ATH028,Overhead Press,2025-12-17,62.8,5,6,8.9
ATH028,Incline Bench Press,2025-12-19,85.3,4,8,7.3
ATH028,Log Press,2025-12-19,72.4,4,5,6.5
ATH028,Overhead Press,2025-12-19,75.3,5,10,8.0
ATH028,Overhead Press,2025-12-21,74.2,5,5,7.2
ATH028,Romanian Deadlift,2025-12-21,136.3,3,12,6.3
ATH028,Sandbag Carry,2025-12-21,118.6,4,30,8.8
ATH029,Farmer's Walk,2025-10-01,82.2,4,12,8.2
ATH029,Overhead Press,2025-10-01,58.7,5,5,7.5
ATH029,Romanian Deadlift,2025-10-01,112.0,4,12,6.1
ATH029,Atlas Stone Load,2025-10-03,114.9,3,3,7.8
ATH029,Front Squat,2025-10-03,79.7,4,12,8.1
ATH029,Squat,2025-10-03,97.9,5,6,6.7
ATH029,Atlas Stone Load,2025-10-05,109.6,4,3,7.1
ATH029,Bench Press,2025-10-05,83.1,5,5,8.4
ATH029,Pull-ups,2025-10-05,15.0,4,10,7.5
ATH029,Bench Press,2025-10-08,80.1,4,6,6.7
ATH029,Front Squat,2025-10-08,107.3,3,12,7.0
ATH029,Log Press,2025-10-08,69.6,4,3,7.8
ATH029,Barbell Row,2025-10-10,92.9,4,8,7.6
ATH029,Farmer's Walk,2025-10-10,99.8,3,25,8.6
ATH029,Overhead Press,2025-10-10,45.8,3,6,7.7
ATH029,Atlas Stone Load,2025-10-12,97.6,3,3,9.4
ATH029,Bench Press,2025-10-12,71.1,4,5,6.2
ATH029,Front Squat,2025-10-12,106.1,4,8,7.6
ATH029,Barbell Row,2025-10-15,92.5,4,6,7.7
ATH029,Overhead Press,2025-10-15,69.6,4,10,6.1
ATH029,Yoke Walk,2025-10-15,259.2,3,26,7.2
ATH029,Log Press,2025-10-17,82.5,4,3,7.3
ATH029,Romanian Deadlift,2025-10-17,109.4,4,8,7.9
ATH029,Squat,2025-10-17,93.7,4,4,7.0
ATH029,Front Squat,2025-10-19,107.0,4,12,7.7
ATH029,Log Press,2025-10-19,82.0,3,8,6.7
ATH029,Overhead Press,2025-10-19,55.3,3,8,6.7
ATH029,Atlas Stone Load,2025-10-22,114.5,3,2,8.7
ATH029,Barbell Row,2025-10-22,84.9,3,6,6.4
ATH029,Deadlift,2025-10-22,157.4,3,6,8.1
ATH029,Atlas Stone Load,2025-10-24,105.8,3,4,8.3
ATH029,Barbell Row,2025-10-24,88.7,3,6,7.7
ATH029,Squat,2025-10-24,120.9,4,6,7.3
ATH029,Bench Press,2025-10-26,85.5,4,8,7.5
ATH029,Farmer's Walk,2025-10-26,120.4,3,15,7.9
ATH029,Pull-ups,2025-10-26,4.2,4,10,7.9
ATH029,Deadlift,2025-10-29,151.6,3,6,8.3
ATH029,Incline Bench Press,2025-10-29,73.4,3,8,7.7
ATH029,Log Press,2025-10-29,90.3,4,3,7.4
ATH029,Atlas Stone Load,2025-10-31,93.4,3,2,8.2
ATH029,Deadlift,2025-10-31,162.4,3,3,6.9
ATH029,Front Squat,2025-10-31,97.1,4,10,6.2
ATH029,Front Squat,2025-11-02,82.7,4,6,6.3
ATH029,Overhead Press,2025-11-02,53.5,4,5,6.1
ATH029,Yoke Walk,2025-11-02,282.2,4,26,7.0
ATH029,Atlas Stone Load,2025-11-05,122.3,4,5,7.2
ATH029,Romanian Deadlift,2025-11-05,101.4,4,8,6.6
ATH029,Squat,2025-11-05,96.3,5,5,8.7
ATH029,Atlas Stone Load,2025-11-07,123.1,3,2,8.7
ATH029,Bench Press,2025-11-07,74.4,3,8,8.7
ATH029,Front Squat,2025-11-07,108.0,4,6,6.2
ATH029,Barbell Row,2025-11-09,81.9,4,10,8.1
ATH029,Bench Press,2025-11-09,92.9,5,8,6.9
ATH029,Log Press,2025-11-09,60.4,3,5,8.6
ATH029,Atlas Stone Load,2025-11-12,107.8,4,3,6.4
ATH029,Barbell Row,2025-11-12,78.6,4,8,5.5
ATH029,Squat,2025-11-12,117.3,4,4,5.5
ATH029,Overhead Press,2025-11-14,52.9,4,8,7.2
ATH029,Pull-ups,2025-11-14,4.9,3,6,6.4
ATH029,Yoke Walk,2025-11-14,270.4,3,30,6.5
ATH029,Deadlift,2025-11-16,151.4,3,3,6.6
ATH029,Romanian Deadlift,2025-11-16,84.3,3,6,6.1
ATH029,Yoke Walk,2025-11-16,200.9,3,26,7.1
ATH029,Incline Bench Press,2025-11-19,58.2,4,10,8.5
ATH029,Log Press,2025-11-19,67.5,4,5,7.5
ATH029,Squat,2025-11-19,110.2,5,3,8.7
ATH029,Front Squat,2025-11-21,78.6,4,6,7.6
ATH029,Sandbag Carry,2025-11-21,106.6,4,10,8.0
ATH029,Squat,2025-11-21,127.0,5,4,7.2
ATH029,Barbell Row,2025-11-23,75.4,4,10,7.1
ATH029,Deadlift,2025-11-23,164.4,5,3,7.2
ATH029,Yoke Walk,2025-11-23,223.0,3,15,6.9
ATH029,Deadlift,2025-11-26,153.5,5,5,8.6
ATH029,Pull-ups,2025-11-26,17.1,3,6,7.1
ATH029,Sandbag Carry,2025-11-26,87.9,3,20,8.0
ATH029,Farmer's Walk,2025-11-28,126.4,3,26,7.4
ATH029,Pull-ups,2025-11-28,17.9,3,6,8.0
ATH029,Squat,2025-11-28,116.7,4,6,8.9
ATH029,Deadlift,2025-11-30,132.9,4,6,8.2
ATH029,Farmer's Walk,2025-11-30,112.0,4,18,7.2
ATH029,Pull-ups,2025-11-30,18.6,3,10,6.7
ATH029,Barbell Row,2025-12-03,81.6,4,10,7.0
ATH029,Deadlift,2025-12-03,128.0,4,3,6.8
ATH029,Farmer's Walk,2025-12-03,125.6,3,25,6.7
ATH029,Front Squat,2025-12-05,109.0,4,8,7.8
ATH029,Overhead Press,2025-12-05,47.9,3,5,6.4
ATH029,Sandbag Carry,2025-12-05,122.2,3,22,6.8
ATH029,Barbell Row,2025-12-07,103.4,3,6,7.0
ATH029,Deadlift,2025-12-07,157.9,4,6,6.8
ATH029,Log Press,2025-12-07,70.4,4,6,8.6
ATH029,Bench Press,2025-12-10,90.2,4,6,6.5
ATH029,Pull-ups,2025-12-10,9.6,3,8,8.5
ATH029,Yoke Walk,2025-12-10,310.1,3,12,7.4
ATH029,Atlas Stone Load,2025-12-12,90.7,4,4,7.3
ATH029,Overhead Press,2025-12-12,47.8,4,10,7.1
ATH029,Pull-ups,2025-12-12,10.2,4,8,7.4
ATH029,Atlas Stone Load,2025-12-14,91.2,3,4,8.5
ATH029,Barbell Row,2025-12-14,101.2,3,8,8.7
ATH029,Deadlift,2025-12-14,159.0,5,5,7.7
ATH029,Farmer's Walk,2025-12-17,109.3,4,12,8.3
ATH029,Incline Bench Press,2025-12-17,68.6,4,12,7.5
ATH029,Overhead Press,2025-12-17,59.2,4,6,6.7
ATH029,Bench Press,2025-12-19,68.7,4,10,6.7
ATH029,Farmer's Walk,2025-12-19,127.7,3,25,6.5
ATH029,Front Squat,2025-12-19,103.9,4,6,8.5
ATH029,Barbell Row,2025-12-21,89.5,3,10,6.1
ATH029,Bench Press,2025-12-21,85.7,5,10,8.3
ATH029,Sandbag Carry,2025-12-21,118.8,3,30,8.2
ATH030,Atlas Stone Load,2025-10-01,91.5,4,4,8.4
ATH030,Overhead Press,2025-10-01,47.3,4,5,8.0
ATH030,Pull-ups,2025-10-01,10.0,4,12,6.1
ATH030,Front Squat,2025-10-03,74.8,3,12,8.7
ATH030,Log Press,2025-10-03,81.0,3,5,8.6
ATH030,Squat,2025-10-03,82.2,4,4,7.9
ATH030,Atlas Stone Load,2025-10-05,116.2,3,4,7.6
ATH030,Deadlift,2025-10-05,145.8,4,5,8.2
ATH030,Pull-ups,2025-10-05,2.4,3,10,7.3
ATH030,Bench Press,2025-10-08,76.0,3,6,6.1
ATH030,Farmer's Walk,2025-10-08,116.9,3,22,8.2
ATH030,Pull-ups,2025-10-08,3.0,3,6,8.1
ATH030,Atlas Stone Load,2025-10-10,124.2,3,5,9.0
ATH030,Romanian Deadlift,2025-10-10,125.3,3,6,7.9
ATH030,Squat,2025-10-10,108.1,5,6,6.6
