date,athlete_id,exercise,weight_kg,sets,reps,rpe
2023-02-21,ATH003,Calf Raise,22.5,4,10,7.0
2023-02-21,ATH003,Lateral Raise,17.5,3,10,5.5
2023-02-21,ATH004,Squat,152.5,3,3,7.0
2023-02-21,ATH004,Box Jump,50.0,5,10,7.0
2023-02-21,ATH004,Rowing Machine,370.0,1,1188,7.0
2023-02-21,ATH004,Pull-up,25.0,3,12,8.5
2023-02-21,ATH004,Assault Bike,480.0,1,946,7.5
2023-02-21,ATH007,Front Squat,57.5,4,15,6.0
2023-02-21,ATH007,Snatch,30.0,3,2,7.0
2023-02-21,ATH007,Face Pull,20.0,4,12,6.5
2023-02-21,ATH007,Pull-up,7.5,3,12,7.0
2023-02-21,ATH007,Overhead Press,30.0,3,10,7.5
2023-02-21,ATH008,Bench Press,75.0,4,6,6.5
2023-02-21,ATH008,Tricep Extension,30.0,4,12,6.5
2023-02-21,ATH008,Bicep Curl,22.5,4,12,7.0
2023-02-21,ATH009,Deadlift,197.5,5,3,7.5
2023-02-21,ATH009,Handstand Push-up,10.0,3,15,8.0
2023-02-21,ATH009,Rowing Machine,270.0,1,1633,7.0
2023-02-21,ATH009,Pull-up,27.5,4,10,7.5
2023-02-21,ATH010,Stone Load,112.5,4,8,9.5
2023-02-21,ATH010,Log Press,72.5,3,12,9.0
2023-02-21,ATH010,Overhead Press,95.0,4,12,9.0
2023-02-21,ATH010,Farmers Walk,127.5,3,15,9.5
2023-02-21,ATH010,Front Squat,107.5,3,10,9.5
2023-02-22,ATH002,Clean & Jerk,55.0,5,2,7.5
2023-02-22,ATH002,Snatch,62.5,3,2,7.5
2023-02-22,ATH002,Romanian Deadlift,85.0,4,15,6.5
2023-02-22,ATH002,Face Pull,22.5,3,15,6.5
2023-02-22,ATH006,Squat,220.0,5,5,10.0
2023-02-22,ATH006,Bench Press,145.0,3,3,9.0
2023-02-22,ATH006,Tricep Extension,55.0,3,15,8.5
2023-02-22,ATH006,Barbell Row,142.5,4,15,8.5
2023-02-22,ATH006,Lat Pulldown,112.5,4,12,8.5
2023-02-22,ATH009,Burpees,22.5,4,20,8.5
2023-02-22,ATH009,Muscle Up,10.0,4,5,8.5
2023-02-22,ATH009,Handstand Push-up,7.5,5,20,7.5
2023-02-23,ATH002,Front Squat,60.0,4,8,7.5
2023-02-23,ATH002,Snatch,45.0,5,3,8.0
2023-02-23,ATH002,Romanian Deadlift,105.0,3,12,6.5
2023-02-23,ATH002,Face Pull,40.0,4,12,6.5
2023-02-23,ATH002,Pull-up,15.0,3,15,7.5
2023-02-23,ATH003,Squat,72.5,4,8,6.0
2023-02-23,ATH003,Leg Curl,22.5,3,8,6.0
2023-02-23,ATH003,Tricep Extension,15.0,4,12,5.5
2023-02-23,ATH004,Box Jump,45.0,3,5,8.0
2023-02-23,ATH004,Squat,128.625,3,5,8.5
2023-02-23,ATH004,Muscle Up,10.0,4,15,8.0
2023-02-23,ATH006,Squat,272.25,3,8,9.5
2023-02-23,ATH006,Tricep Extension,50.0,3,12,9.5
2023-02-23,ATH006,Dumbbell Press,97.5,3,12,8.5
2023-02-23,ATH006,Lat Pulldown,135.0,3,15,9.0
2023-02-23,ATH007,Front Squat,62.5,3,10,6.0
2023-02-23,ATH007,Face Pull,27.5,4,8,7.5
2023-02-23,ATH007,Overhead Press,32.5,3,8,6.0
2023-02-23,ATH008,Deadlift,94.5,3,3,8.5
2023-02-23,ATH008,Bench Press,112.5,5,5,8.0
2023-02-23,ATH008,Bicep Curl,37.5,3,8,7.0
2023-02-23,ATH008,Leg Curl,35.0,3,8,8.0
2023-02-23,ATH008,Lateral Raise,22.5,3,15,7.5
2023-02-24,ATH001,Bench Press,107.5,3,8,8.0
2023-02-24,ATH001,Tricep Extension,32.5,4,8,9.0
2023-02-24,ATH001,Barbell Row,102.5,4,12,8.0
2023-02-24,ATH002,Snatch,62.5,3,3,6.5
2023-02-24,ATH002,Front Squat,102.5,4,12,8.0
2023-02-24,ATH002,Romanian Deadlift,110.0,4,10,8.0
2023-02-24,ATH004,Burpees,22.5,4,20,7.0
2023-02-24,ATH004,Squat,105.0,4,3,7.0
2023-02-24,ATH004,Muscle Up,12.5,3,5,8.5
2023-02-24,ATH005,Deadlift,152.5,5,3,9.5
2023-02-24,ATH005,Yoke Walk,252.5,4,15,8.0
2023-02-24,ATH005,Farmers Walk,127.5,3,15,8.5
2023-02-24,ATH006,Squat,297.5,3,6,8.5
2023-02-24,ATH006,Tricep Extension,40.0,4,8,9.0
2023-02-24,ATH006,Dumbbell Press,102.5,4,12,9.5
2023-02-24,ATH006,Bicep Curl,50.0,4,12,10.0
2023-02-24,ATH007,Front Squat,55.0,4,8,6.5
2023-02-24,ATH007,Snatch,32.5,4,1,6.0
2023-02-24,ATH007,Overhead Press,37.5,4,10,6.5
2023-02-24,ATH007,Pull-up,17.5,4,12,6.0
2023-02-24,ATH007,Face Pull,26.25,3,10,6.5
2023-02-24,ATH008,Squat,152.5,4,6,8.0
2023-02-24,ATH008,Lateral Raise,25.0,3,8,7.5
2023-02-24,ATH010,Log Press,77.5,3,12,8.5
2023-02-24,ATH010,Deadlift,164.25,5,3,10.0
2023-02-24,ATH010,Farmers Walk,147.5,4,12,9.0
2023-02-24,ATH010,Barbell Row,115.0,4,12,9.5
2023-02-25,ATH002,Clean & Jerk,60.0,4,3,8.0
2023-02-25,ATH002,Front Squat,100.0,3,12,7.0
2023-02-25,ATH002,Pull-up,18.0,4,12,8.0
2023-02-25,ATH002,Overhead Press,67.5,3,8,8.0
2023-02-25,ATH003,Squat,62.5,5,8,6.0
2023-02-25,ATH003,Lateral Raise,12.5,3,8,6.0
2023-02-25,ATH004,Deadlift,180.0,5,5,8.0
2023-02-25,ATH004,Rowing Machine,375.0,1,629,8.5
2023-02-25,ATH007,Front Squat,47.5,4,12,7.0
2023-02-25,ATH007,Clean & Jerk,40.0,3,1,6.0
2023-02-25,ATH007,Overhead Press,42.5,4,10,6.0
2023-02-25,ATH007,Pull-up,7.5,4,8,7.0
2023-02-25,ATH009,Squat,87.5,5,6,8.5
2023-02-25,ATH009,Deadlift,172.5,3,3,8.5
2023-02-25,ATH009,Handstand Push-up,7.5,5,5,7.0
2023-02-25,ATH010,Stone Load,127.5,3,8,8.0
2023-02-25,ATH010,Yoke Walk,377.5,3,8,8.5
2023-02-25,ATH010,Farmers Walk,119.25,3,8,9.5
2023-02-25,ATH010,Front Squat,150.0,3,12,8.0
2023-02-25,ATH010,Overhead Press,85.0,4,8,8.0
2023-02-26,ATH003,Squat,57.5,3,8,6.5
2023-02-26,ATH003,Deadlift,97.5,5,5,6.5
2023-02-26,ATH003,Tricep Extension,12.5,3,15,5.5
2023-02-26,ATH008,Deadlift,120.0,4,6,8.5
2023-02-26,ATH008,Bench Press,107.5,4,8,8.0
2023-02-26,ATH008,Tricep Extension,32.5,4,8,8.0
2023-02-26,ATH009,Squat,107.5,5,3,9.0
2023-02-26,ATH009,Deadlift,182.5,3,6,8.5
2023-02-26,ATH009,Muscle Up,12.5,5,15,8.0
2023-02-26,ATH009,Assault Bike,412.5,1,1097,8.0
2023-02-27,ATH001,Deadlift,185.0,5,6,9.0
2023-02-27,ATH001,Bench Press,142.5,5,6,9.5
2023-02-27,ATH001,Bicep Curl,35.0,4,8,8.5
2023-02-27,ATH001,Tricep Extension,45.0,3,15,9.0
2023-02-27,ATH002,Snatch,50.0,3,1,8.0
2023-02-27,ATH002,Front Squat,57.5,3,8,7.5
2023-02-27,ATH002,Pull-up,12.5,3,8,7.0
2023-02-27,ATH004,Box Jump,45.0,3,20,8.0
2023-02-27,ATH004,Muscle Up,13.125,5,15,9.0
2023-02-27,ATH005,Deadlift,112.5,5,8,10.5
2023-02-27,ATH005,Yoke Walk,245.0,4,15,9.5
2023-02-27,ATH005,Barbell Row,77.5,4,10,9.5
2023-02-27,ATH007,Front Squat,52.5,3,12,7.0
2023-02-27,ATH007,Snatch,30.0,3,2,6.0
2023-02-27,ATH007,Face Pull,23.625,3,10,8.0
2023-02-27,ATH007,Overhead Press,40.0,4,10,7.0
2023-02-27,ATH008,Deadlift,175.0,4,8,7.0
2023-02-27,ATH008,Lateral Raise,25.0,4,8,6.5
2023-02-27,ATH008,Bicep Curl,27.5,4,8,7.5
2023-02-28,ATH003,Squat,82.5,3,8,6.0
2023-02-28,ATH003,Calf Raise,32.5,3,8,6.0
2023-02-28,ATH003,Leg Curl,22.5,4,12,6.5
2023-02-28,ATH003,Tricep Extension,17.5,3,12,5.5
2023-02-28,ATH006,Bench Press,155.0,5,5,9.0
2023-02-28,ATH006,Dumbbell Press,92.5,4,15,9.0
2023-02-28,ATH006,Tricep Extension,47.5,3,12,9.5
2023-02-28,ATH008,Squat,137.5,4,5,8.5
2023-02-28,ATH008,Leg Curl,42.5,3,8,8.5
2023-02-28,ATH008,Lateral Raise,27.5,3,15,8.5
2023-02-28,ATH009,Burpees,27.5,3,15,8.5
2023-02-28,ATH009,Muscle Up,12.5,3,5,7.5
2023-03-01,ATH003,Deadlift,72.5,4,6,5.5
2023-03-01,ATH003,Squat,62.5,4,3,5.5
2023-03-01,ATH003,Calf Raise,35.0,3,15,6.0
2023-03-01,ATH003,Leg Curl,30.0,3,12,5.5
2023-03-01,ATH003,Bicep Curl,15.0,3,8,6.0
2023-03-01,ATH004,Box Jump,45.0,5,10,7.5
2023-03-01,ATH004,Assault Bike,427.5,1,1519,8.0
2023-03-01,ATH007,Front Squat,65.0,3,8,7.0
2023-03-01,ATH007,Overhead Press,42.5,3,15,6.5
2023-03-01,ATH008,Deadlift,105.0,3,5,6.5
2023-03-01,ATH008,Calf Raise,72.5,4,8,7.0
2023-03-01,ATH008,Tricep Extension,30.0,4,8,7.0
2023-03-01,ATH009,Deadlift,162.5,5,5,7.0
2023-03-01,ATH009,Rowing Machine,317.5,1,521,8.5
2023-03-01,ATH009,Assault Bike,467.5,1,1013,8.5
2023-03-01,ATH009,Handstand Push-up,10.0,3,15,7.0
2023-03-02,ATH001,Bench Press,148.5,5,8,10.0
2023-03-02,ATH001,Squat,170.0,3,6,8.5
2023-03-02,ATH001,Lat Pulldown,110.0,4,15,8.0
2023-03-02,ATH001,Bicep Curl,27.0,3,10,10.5
2023-03-02,ATH001,Dumbbell Press,80.0,3,8,10.0
2023-03-02,ATH004,Deadlift,117.5,5,8,7.0
2023-03-02,ATH004,Box Jump,45.0,5,5,7.0
2023-03-02,ATH004,Assault Bike,442.5,1,1111,8.0
2023-03-02,ATH004,Pull-up,17.5,3,12,8.0
2023-03-02,ATH009,Burpees,22.5,3,15,7.5
2023-03-02,ATH009,Handstand Push-up,5.0,4,10,7.0
2023-03-02,ATH009,Assault Bike,432.5,1,519,7.5
2023-03-03,ATH002,Clean & Jerk,57.5,4,2,8.0
2023-03-03,ATH002,Pull-up,12.5,4,8,8.5
2023-03-03,ATH002,Overhead Press,57.5,3,8,7.0
2023-03-03,ATH003,Squat,62.5,5,5,7.0
2023-03-03,ATH003,Calf Raise,30.0,3,10,5.5
2023-03-03,ATH003,Bicep Curl,12.5,4,12,7.0
2023-03-03,ATH005,Log Press,67.5,4,8,9.0
2023-03-03,ATH005,Overhead Press,55.0,4,8,9.0
2023-03-03,ATH005,Farmers Walk,95.0,4,10,9.0
2023-03-03,ATH005,Front Squat,80.0,3,10,8.5
2023-03-03,ATH006,Deadlift,370.0,3,6,10.0
2023-03-03,ATH006,Bench Press,165.0,5,3,9.5
2023-03-03,ATH006,Lat Pulldown,135.0,4,8,8.5
2023-03-03,ATH007,Front Squat,57.5,4,10,7.0
2023-03-03,ATH007,Clean & Jerk,47.5,5,3,7.0
2023-03-03,ATH007,Romanian Deadlift,65.0,4,8,7.0
2023-03-04,ATH003,Deadlift,72.5,3,6,7.0
2023-03-04,ATH003,Bicep Curl,12.5,4,10,6.0
2023-03-04,ATH004,Deadlift,150.75,3,5,8.5
2023-03-04,ATH004,Squat,165.0,5,5,8.5
2023-03-04,ATH004,Pull-up,22.5,4,8,7.5
2023-03-04,ATH004,Handstand Push-up,12.5,3,10,8.0
2023-03-04,ATH004,Muscle Up,12.5,5,20,8.0
2023-03-04,ATH006,Deadlift,402.5,5,3,9.0
2023-03-04,ATH006,Barbell Row,152.5,4,8,9.5
2023-03-04,ATH006,Tricep Extension,42.5,4,10,8.5
2023-03-04,ATH007,Snatch,30.0,4,2,7.5
2023-03-04,ATH007,Pull-up,7.5,3,12,6.5
2023-03-04,ATH007,Face Pull,20.0,4,8,7.0
2023-03-04,ATH009,Deadlift,157.5,4,6,8.5
2023-03-04,ATH009,Squat,137.5,4,6,8.5
2023-03-04,ATH009,Rowing Machine,310.0,1,646,8.5
2023-03-04,ATH010,Stone Load,97.5,4,10,9.0
2023-03-04,ATH010,Farmers Walk,152.5,3,10,8.5
2023-03-04,ATH010,Front Squat,152.5,4,12,8.5
2023-03-05,ATH002,Front Squat,72.5,4,15,6.5
2023-03-05,ATH002,Snatch,60.0,3,1,6.5
2023-03-05,ATH002,Face Pull,26.25,4,12,8.5
2023-03-05,ATH003,Deadlift,57.5,4,6,6.5
2023-03-05,ATH003,Squat,62.5,3,5,5.5
2023-03-05,ATH003,Calf Raise,37.5,4,10,5.5
2023-03-05,ATH007,Front Squat,60.0,4,12,6.5
2023-03-05,ATH007,Clean & Jerk,42.5,4,3,7.5
2023-03-05,ATH007,Overhead Press,30.0,4,15,7.5
2023-03-05,ATH007,Pull-up,10.0,3,8,7.0
2023-03-05,ATH007,Romanian Deadlift,77.5,3,10,7.5
2023-03-05,ATH009,Burpees,27.5,4,10,8.0
2023-03-05,ATH009,Deadlift,122.5,3,6,7.5
2023-03-05,ATH009,Rowing Machine,332.5,1,584,7.5
2023-03-05,ATH009,Assault Bike,485.0,1,1318,8.5
2023-03-05,ATH009,Pull-up,30.0,3,10,7.0
2023-03-05,ATH010,Deadlift,262.5,5,6,8.0
2023-03-05,ATH010,Log Press,95.0,3,15,8.5
2023-03-05,ATH010,Barbell Row,105.0,3,8,9.5
2023-03-06,ATH001,Squat,205.0,4,5,10.0
2023-03-06,ATH001,Bench Press,97.5,5,3,8.0
2023-03-06,ATH001,Tricep Extension,45.0,4,15,9.0
2023-03-06,ATH002,Front Squat,95.0,4,8,7.5
2023-03-06,ATH002,Pull-up,25.0,4,8,8.0
2023-03-06,ATH003,Bench Press,60.0,4,5,6.5
2023-03-06,ATH003,Bicep Curl,17.5,4,15,6.0
2023-03-06,ATH003,Calf Raise,40.0,3,8,5.5
2023-03-06,ATH004,Burpees,20.0,3,5,8.5
2023-03-06,ATH004,Squat,126.0,5,6,7.5
2023-03-06,ATH004,Assault Bike,465.0,1,932,7.5
2023-03-06,ATH004,Rowing Machine,310.0,1,1583,7.0
2023-03-06,ATH004,Handstand Push-up,5.0,5,10,8.5
2023-03-06,ATH006,Bench Press,175.0,3,5,9.5
2023-03-06,ATH006,Squat,262.5,5,8,9.0
2023-03-06,ATH006,Lat Pulldown,147.5,3,12,8.5
2023-03-06,ATH006,Bicep Curl,70.0,3,12,10.0
2023-03-06,ATH006,Barbell Row,145.0,3,15,10.0
2023-03-06,ATH007,Snatch,47.5,3,2,7.0
2023-03-06,ATH007,Clean & Jerk,45.0,3,1,6.5
2023-03-06,ATH007,Romanian Deadlift,72.5,4,15,7.0
2023-03-06,ATH008,Bench Press,100.0,4,3,8.0
2023-03-06,ATH008,Leg Curl,52.5,4,12,8.0
2023-03-06,ATH009,Burpees,27.5,4,5,7.5
2023-03-06,ATH009,Handstand Push-up,7.5,3,5,8.0
2023-03-06,ATH009,Muscle Up,10.0,3,5,8.5
2023-03-06,ATH009,Assault Bike,497.5,1,1445,7.5
2023-03-07,ATH003,Squat,77.5,4,8,6.5
2023-03-07,ATH003,Tricep Extension,15.0,4,15,7.0
2023-03-07,ATH003,Calf Raise,32.5,3,15,6.0
2023-03-07,ATH004,Squat,126.0,3,5,8.5
2023-03-07,ATH004,Rowing Machine,350.0,1,1447,7.5
2023-03-07,ATH005,Yoke Walk,347.5,4,8,9.0
2023-03-07,ATH005,Barbell Row,80.0,4,15,9.5
2023-03-07,ATH005,Overhead Press,57.5,4,8,9.5
2023-03-07,ATH005,Front Squat,101.25,4,15,10.0
2023-03-07,ATH007,Snatch,40.0,3,2,7.0
2023-03-07,ATH007,Clean & Jerk,35.0,3,2,6.0
2023-03-07,ATH007,Pull-up,12.5,3,15,6.0
2023-03-07,ATH007,Overhead Press,32.5,3,10,6.0
2023-03-07,ATH008,Overhead Press,85.0,3,12,7.5
2023-03-07,ATH008,Lateral Raise,27.5,3,15,7.5
2023-03-07,ATH008,Calf Raise,62.5,4,12,6.5
2023-03-07,ATH009,Squat,105.0,4,3,8.0
2023-03-07,ATH009,Burpees,22.5,4,20,7.5
2023-03-07,ATH009,Handstand Push-up,7.5,3,15,8.0
2023-03-07,ATH009,Pull-up,12.5,3,12,7.5
2023-03-08,ATH002,Clean & Jerk,62.5,4,2,6.5
2023-03-08,ATH002,Romanian Deadlift,122.5,4,8,8.5
2023-03-08,ATH002,Overhead Press,67.5,4,15,6.5
2023-03-08,ATH002,Face Pull,31.5,4,8,8.5
2023-03-08,ATH004,Squat,107.5,3,6,8.0
2023-03-08,ATH004,Deadlift,160.0,4,5,7.5
2023-03-08,ATH004,Assault Bike,512.5,1,642,7.5
2023-03-08,ATH004,Muscle Up,10.0,4,20,8.0
2023-03-08,ATH006,Deadlift,305.0,4,6,9.5
2023-03-08,ATH006,Dumbbell Press,60.0,3,8,9.0
2023-03-08,ATH007,Clean & Jerk,47.5,4,1,7.5
2023-03-08,ATH007,Romanian Deadlift,67.5,3,8,6.5
2023-03-08,ATH007,Overhead Press,30.0,3,8,7.0
2023-03-08,ATH008,Squat,102.5,3,3,6.5
2023-03-08,ATH008,Deadlift,155.0,3,6,8.0
2023-03-08,ATH008,Lateral Raise,20.0,4,15,8.0
2023-03-08,ATH008,Bicep Curl,42.5,3,12,8.0
2023-03-08,ATH008,Tricep Extension,32.5,3,8,7.5
2023-03-08,ATH009,Deadlift,162.5,4,3,9.0
2023-03-08,ATH009,Pull-up,12.5,4,8,7.0
2023-03-09,ATH003,Deadlift,82.5,5,6,6.5
2023-03-09,ATH003,Overhead Press,27.5,4,15,5.5
2023-03-09,ATH003,Calf Raise,39.375,3,15,7.5
2023-03-09,ATH003,Tricep Extension,15.0,3,12,7.0
2023-03-09,ATH003,Lateral Raise,15.0,4,15,6.5
2023-03-09,ATH004,Burpees,20.0,4,15,8.5
2023-03-09,ATH004,Rowing Machine,317.5,1,1663,8.5
2023-03-09,ATH004,Handstand Push-up,10.0,5,10,8.5
2023-03-09,ATH007,Clean & Jerk,37.5,4,1,7.5
2023-03-09,ATH007,Front Squat,65.0,4,10,6.0
2023-03-09,ATH007,Overhead Press,35.0,3,12,7.5
2023-03-09,ATH008,Deadlift,152.5,3,5,7.0
2023-03-09,ATH008,Bicep Curl,24.75,4,12,8.5
2023-03-10,ATH002,Snatch,50.0,4,1,7.5
2023-03-10,ATH002,Face Pull,31.5,3,10,8.5
2023-03-10,ATH002,Romanian Deadlift,97.5,4,8,7.5
2023-03-10,ATH003,Deadlift,60.0,5,3,6.5
2023-03-10,ATH003,Leg Curl,27.5,3,12,7.0
2023-03-10,ATH003,Bicep Curl,20.0,3,12,5.5
2023-03-10,ATH003,Calf Raise,27.5,4,8,6.0
2023-03-10,ATH008,Overhead Press,67.5,4,10,7.0
2023-03-10,ATH008,Bicep Curl,38.25,3,15,9.5
2023-03-10,ATH008,Tricep Extension,32.5,4,10,7.0
2023-03-10,ATH008,Leg Curl,47.5,3,15,8.0
2023-03-10,ATH009,Burpees,27.5,3,20,8.5
2023-03-10,ATH009,Deadlift,121.5,3,5,8.0
2023-03-10,ATH009,Rowing Machine,385.0,1,757,7.0
2023-03-11,ATH001,Squat,232.5,3,3,8.0
2023-03-11,ATH001,Deadlift,235.0,4,3,8.5
2023-03-11,ATH001,Barbell Row,140.0,4,10,8.5
2023-03-11,ATH001,Lat Pulldown,92.5,4,12,8.5
2023-03-11,ATH002,Front Squat,117.5,3,10,6.5
2023-03-11,ATH002,Romanian Deadlift,117.5,3,15,6.5
2023-03-11,ATH002,Pull-up,20.0,4,8,7.0
2023-03-11,ATH003,Overhead Press,25.0,4,8,5.5
2023-03-11,ATH003,Bench Press,35.0,4,3,6.5
2023-03-11,ATH003,Tricep Extension,12.5,4,12,6.5
2023-03-11,ATH003,Lateral Raise,7.5,3,15,7.0
2023-03-11,ATH004,Box Jump,50.0,4,15,7.0
2023-03-11,ATH004,Assault Bike,462.5,1,526,8.0
2023-03-11,ATH004,Muscle Up,12.5,4,10,8.0
2023-03-11,ATH006,Deadlift,332.5,4,5,10.0
2023-03-11,ATH006,Barbell Row,162.5,4,15,10.0
2023-03-11,ATH007,Snatch,42.5,4,1,7.5
2023-03-11,ATH007,Front Squat,75.0,3,12,7.0
2023-03-11,ATH007,Romanian Deadlift,70.0,3,15,6.0
2023-03-11,ATH009,Deadlift,110.0,3,5,8.0
2023-03-11,ATH009,Assault Bike,517.5,1,792,8.5
2023-03-11,ATH009,Muscle Up,10.0,3,5,7.5
2023-03-11,ATH010,Deadlift,252.5,3,6,9.5
2023-03-11,ATH010,Barbell Row,130.0,3,10,9.5
2023-03-12,ATH002,Snatch,37.5,3,3,7.0
2023-03-12,ATH002,Front Squat,84.0,4,15,7.5
2023-03-12,ATH002,Overhead Press,67.5,3,10,7.5
2023-03-12,ATH002,Pull-up,15.0,3,12,8.5
2023-03-12,ATH002,Romanian Deadlift,85.5,3,12,8.0
2023-03-12,ATH004,Squat,167.5,5,3,8.0
2023-03-12,ATH004,Burpees,27.5,5,20,8.0
2023-03-12,ATH004,Handstand Push-up,7.5,4,20,7.5
2023-03-12,ATH004,Rowing Machine,325.0,1,564,7.5
2023-03-12,ATH005,Log Press,47.5,3,8,9.5
2023-03-12,ATH005,Deadlift,152.5,5,5,9.5
2023-03-12,ATH005,Farmers Walk,107.5,4,8,9.0
2023-03-12,ATH005,Front Squat,117.5,3,15,8.0
2023-03-12,ATH007,Snatch,47.5,4,2,6.5
2023-03-12,ATH007,Clean & Jerk,33.75,4,1,8.5
2023-03-12,ATH007,Face Pull,25.0,4,12,7.5
2023-03-12,ATH007,Romanian Deadlift,65.0,3,8,7.0
2023-03-12,ATH007,Overhead Press,40.0,3,12,7.0
2023-03-12,ATH009,Box Jump,37.5,5,5,7.5
2023-03-12,ATH009,Muscle Up,12.5,4,20,7.0
2023-03-12,ATH009,Handstand Push-up,5.0,3,10,7.5
2023-03-12,ATH009,Pull-up,18.0,3,12,10.0
2023-03-12,ATH010,Stone Load,145.0,3,10,9.0
2023-03-12,ATH010,Overhead Press,70.0,3,8,8.0
2023-03-12,ATH010,Barbell Row,120.0,4,10,9.0
2023-03-12,ATH010,Farmers Walk,167.5,3,15,8.5
2023-03-13,ATH003,Deadlift,90.0,4,6,6.0
2023-03-13,ATH003,Tricep Extension,17.5,3,15,6.5
2023-03-13,ATH003,Leg Curl,18.0,3,15,8.0
2023-03-13,ATH005,Log Press,55.0,3,10,8.5
2023-03-13,ATH005,Stone Load,100.0,4,15,8.0
2023-03-13,ATH005,Barbell Row,65.0,4,12,9.0
2023-03-13,ATH005,Overhead Press,55.0,4,12,9.5
2023-03-13,ATH005,Front Squat,115.0,4,10,9.0
2023-03-13,ATH007,Front Squat,70.0,4,10,7.5
2023-03-13,ATH007,Snatch,32.5,3,1,6.5
2023-03-13,ATH007,Overhead Press,32.5,3,10,6.0
2023-03-13,ATH007,Pull-up,15.0,3,15,8.0
2023-03-13,ATH007,Romanian Deadlift,67.5,3,12,6.5
2023-03-13,ATH008,Deadlift,117.5,4,6,7.5
2023-03-13,ATH008,Bench Press,72.5,3,8,8.5
2023-03-13,ATH008,Bicep Curl,30.0,4,8,6.5
2023-03-13,ATH009,Box Jump,35.0,4,20,9.0
2023-03-13,ATH009,Muscle Up,15.0,5,5,9.0
2023-03-13,ATH009,Rowing Machine,307.125,1,1358,8.5
2023-03-14,ATH001,Bench Press,147.5,5,3,9.0
2023-03-14,ATH001,Deadlift,270.0,4,6,8.5
2023-03-14,ATH001,Barbell Row,100.0,4,10,8.5
2023-03-14,ATH007,Front Squat,75.0,3,12,6.5
2023-03-14,ATH007,Face Pull,22.5,4,8,6.5
2023-03-14,ATH008,Overhead Press,80.0,3,10,8.0
2023-03-14,ATH008,Deadlift,165.0,5,5,8.5
2023-03-14,ATH008,Tricep Extension,25.0,4,8,7.0
2023-03-14,ATH010,Yoke Walk,352.5,4,12,8.5
2023-03-14,ATH010,Stone Load,150.0,4,12,9.0
2023-03-14,ATH010,Overhead Press,70.0,4,8,9.5
2023-03-15,ATH003,Deadlift,60.0,5,5,6.5
2023-03-15,ATH003,Calf Raise,45.0,3,15,6.0
2023-03-15,ATH004,Squat,137.5,4,5,9.0
2023-03-15,ATH004,Deadlift,180.0,4,6,8.0
2023-03-15,ATH004,Pull-up,25.0,4,12,8.0
2023-03-15,ATH004,Handstand Push-up,6.75,5,5,8.5
2023-03-15,ATH006,Squat,305.0,3,6,9.0
2023-03-15,ATH006,Lat Pulldown,110.0,4,8,9.5
2023-03-15,ATH006,Bicep Curl,57.5,4,12,9.0
2023-03-15,ATH006,Tricep Extension,50.0,3,12,9.5
2023-03-15,ATH007,Front Squat,70.0,4,15,6.5
2023-03-15,ATH007,Face Pull,22.5,3,8,7.5
2023-03-15,ATH007,Overhead Press,37.5,3,10,6.5
2023-03-15,ATH007,Romanian Deadlift,62.5,3,10,6.5
2023-03-15,ATH009,Burpees,25.0,5,20,7.0
2023-03-15,ATH009,Box Jump,45.0,5,15,7.0
2023-03-15,ATH009,Muscle Up,10.0,5,20,7.5
2023-03-15,ATH009,Assault Bike,437.5,1,882,7.5
2023-03-15,ATH009,Pull-up,22.5,4,8,8.0
2023-03-16,ATH001,Squat,142.5,5,6,9.5
2023-03-16,ATH001,Barbell Row,107.5,3,12,9.5
2023-03-16,ATH002,Clean & Jerk,55.0,4,1,7.5
2023-03-16,ATH002,Front Squat,115.0,4,12,7.5
2023-03-16,ATH002,Pull-up,30.0,4,10,6.5
2023-03-16,ATH002,Romanian Deadlift,112.5,4,10,7.0
2023-03-16,ATH004,Box Jump,40.0,5,5,8.5
2023-03-16,ATH004,Assault Bike,480.0,1,1940,8.0
2023-03-16,ATH004,Muscle Up,12.5,3,5,7.5
2023-03-16,ATH004,Handstand Push-up,7.5,4,5,8.0
2023-03-16,ATH005,Log Press,60.0,4,8,8.5
2023-03-16,ATH005,Front Squat,110.0,4,8,9.0
2023-03-16,ATH006,Deadlift,392.5,5,8,9.5
2023-03-16,ATH006,Squat,282.5,3,3,10.0
2023-03-16,ATH006,Dumbbell Press,82.5,3,15,10.0
2023-03-16,ATH006,Tricep Extension,57.5,3,8,9.0
2023-03-16,ATH007,Snatch,47.5,5,3,6.0
2023-03-16,ATH007,Clean & Jerk,50.0,4,1,8.0
2023-03-16,ATH007,Face Pull,27.5,3,15,6.5
2023-03-16,ATH007,Overhead Press,40.0,4,15,6.0
2023-03-17,ATH002,Clean & Jerk,52.5,4,2,8.0
2023-03-17,ATH002,Face Pull,35.0,3,10,7.0
2023-03-17,ATH002,Romanian Deadlift,115.0,4,8,6.5
2023-03-17,ATH003,Squat,83.25,4,6,8.0
2023-03-17,ATH003,Lateral Raise,7.5,4,15,7.0
2023-03-17,ATH003,Bicep Curl,17.5,3,15,6.5
2023-03-17,ATH004,Squat,145.0,5,6,8.5
2023-03-17,ATH004,Muscle Up,10.0,5,15,8.0
2023-03-17,ATH004,Pull-up,15.0,3,15,8.5
2023-03-17,ATH004,Rowing Machine,372.5,1,1984,8.5
2023-03-17,ATH007,Clean & Jerk,55.0,3,1,7.5
